"ANIO_REG","TRIMESTRE","FOLIO","HOG_ENT_1","HOG_ENT_2","TRAB_DOMES","NUM_TRAB_D","EDAD_TRAB1","EDAD_TRAB2","EDAD_TRAB3","EDAD_TRAB4","EDAD_TRAB5","ACC_ALIM1","ACC_ALIM2","ACC_ALIM3","ACC_ALIM4","ACC_ALIM5","ACC_ALIM6","ACC_ALIM7","ACC_ALIM8","ACC_ALIM9","ACC_ALIM10","ACC_ALIM11","ACC_ALIM12","SALUD1","SALUD2","SALUD3","SALUD4","SALUD5","SALUD6","SALUD7","EMPLEO1","EMPLEO2","EMPLEO3","EMPLEO4_1","EMPLEO4_2","EMPLEO4_3","EMPLEO4_4","NEGOCIO1","NEGOCIO2","NEGOCIO3","NEGOCIO4_1","NEGOCIO4_2","NEGOCIO4_3","NEGOCIO4_4","COSECHA1","COSECHA2","COSECHA3","COSECHA4_1","COSECHA4_2","COSECHA4_3","COSECHA4_4","DESNAT1","DESNAT2","DESNAT3","DESNAT4_1","DESNAT4_2","DESNAT4_3","DESNAT4_4","DESNAT4_5","DESNAT4_6","APO_GOB_1","APO_GOB_2","APO_GOB_3","APO_GOB_4","PROG_OPORT","PROG_PROCA","INTEG_MEN","CUID_MEN1","CUID_MEN2","CUID_MEN3","CUID_MEN4","CUID_MEN5","CUID_MEN6","CUID_MEN7","CUID_MEN8","CUID_MEN9","CUID_MEN10","CUID_MEN11","CUID_MEN12","CUID_MEN13","PAGO_MENOR","CANT_MENOR","INTEG_MAY","AYUDA_MAY1","AYUDA_MAY2","AYUDA_MAY3","AYUDA_MAY4","AYUDA_MAY5","AYUDA_MAY6","AYUDA_MAY7","AYUDA_MAY8","CUID_MAY1","CUID_MAY2","CUID_MAY3","CUID_MAY4","CUID_MAY5","CUID_MAY6","CUID_MAY7","PAGO_MAYOR","CANT_MAYOR","INTEG_7A59","AYUDA_PER1","AYUDA_PER2","AYUDA_PER3","AYUDA_PER4","AYUDA_PER5","AYUDA_PER6","AYUDA_PER7","AYUDA_PER8","CUID_PER1","CUID_PER2","CUID_PER3","CUID_PER4","CUID_PER5","CUID_PER6","CUID_PER7","PAGO_7A59","CANT_7A59","PERDIDA1","PERDIDA2","PERDIDA3","PERDIDA4","PERDIDA5_1","PERDIDA5_2","PERDIDA5_3","PERDIDA5_4","NUM_RADIO","ANIO_RADIO","NUM_TV","ANIO_TV","NUM_LICUA","ANIO_LICUA","NUM_MICRO","ANIO_MICRO","NUM_REFRI","ANIO_REFRI","NUM_ESTUF","ANIO_ESTUF","NUM_LAVAD","ANIO_LAVAD","NUM_PLANC","ANIO_PLANC","NUM_MAQUI","ANIO_MAQUI","NUM_VENTI","ANIO_VENTI","NUM_ASPIR","ANIO_ASPIR","NUM_COMPU","ANIO_COMPU","NUM_AUTO","ANIO_AUTO","NUM_LINEA","ANIO_LINEA","NUM_CEL","ANIO_CEL","CONEX_INTE","TIPO_CONEX","TOT_INTEG","FACTOR"
"2012","1","161205079","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","2","1","1","1","1","1","2","2",,,,"1","1","2","1","1","2",,,,,"1","1","1","1",,,,"1","1","1","1",,,,"1","1","1","1",,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,1,"11",1,"11",0,,0,,0,,1,"10",0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,5,7277
"2012","1","161205081","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","1","2","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"09",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"92",0,,1,"11","2",,12,12856
"2012","1","161205082","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","1","1","2","1",,,,,,,,,"9",,,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","2",,,,,1,"87",1,"02",1,"11",0,,0,,0,,0,,1,"07",0,,0,,0,,0,,0,,0,,1,"12","2",,13,9642
"2012","1","161205083","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","01","2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","1","2","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"11",1,"07",0,,0,,0,,1,"03",0,,0,,0,,0,,0,,1,"04",0,,1,"08","2",,6,15980
"2012","1","161205084","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"1","1","1","1",,,,"1","1","1","1",,,,,,"2","2","2","2","1","1","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"05",1,"11",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"08",1,"04",0,,"2",,8,15980
"2012","1","161205085","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"1","1","1","1",,,,"1","1","1","1",,,,,,"2","1","2","2","1","1","1",,,,,,,,,"9",,,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","1","1",,,,0,,1,"07",1,"10",1,"09",0,,0,,0,,0,,0,,0,,0,,0,,1,"08",0,,1,"11","2",,7,15980
"2012","1","161205086","1","0","4",0,0,0,0,0,0,"2","2","1","2","1","1","1","1","1","1","2","1","2",,,,"2",,,"2",,,,,,,"1","2","2",,,,,"1","2","2",,,,,"1","2","2",,,,,,,"2","2","2","2","1","1","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2",,,,,0,,1,"97",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"02",1,"10",1,"10","2",,3,7068
"2012","1","161205087","1","0","4",0,0,0,0,0,0,"1","2","1","2","1","1","1","1","1","1","1","1","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"1","1","1","1",,,,"1","1","1","1",,,,,,"2","1","2","2","1","1","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","1","1",,,,0,,1,"90",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"07",0,,"2",,3,7600
"2012","1","161205089","1","0","4",0,0,0,0,0,0,"1","2","1","1","1","1","2","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"1","1","2",,,,,"1","1","2",,,,,"1","1","2",,,,,,,"2","2","2","2","2","2","1",,,,,,,,,,,,"12",,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","2",,,,,0,,1,"09",0,,0,,0,,1,"11",0,,1,"11",0,,0,,0,,0,,0,,0,,1,"10","2",,3,7990
"2012","1","161205090","1","0","4",0,0,0,0,0,0,"1","1","1","2","1","1","2","1","1","1","1","1","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"1","1","1","1",,,,"1","1","1","1",,,,,,"2","2","2","2","1","1","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","1","1",,,,1,"04",1,"09",0,,0,,0,,0,,1,"10",0,,0,,0,,0,,0,,1,"92",0,,1,"11","2",,5,7673
"2012","1","161205091","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","1","2","2","2","1","2","2",,,,"2",,,"1","1","2",,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,1,"99",1,"06",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,5,7673
"2012","1","161205092","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","2",,,,"2",,,"1","1","2",,,,,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,"12",,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"01",0,,0,,"2",,7,15980
"2012","1","161205093","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","01","2",,,"2",,,,,,,"2",,,,,,,"1","1","1","1",,,,"1","1","1","1",,,,,,"1","2","2","2","1","1","1",,,,,,,,,"9",,,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","2",,,,,1,"01",1,"01",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,6,15980
"2012","1","161205093","2","0","4",0,0,0,0,0,0,"1","2","1","2","2","2","1","1","1","1","1","2","2",,,,"1","1","1","2",,,,,,,"2",,,,,,,"1","1","2",,,,,"1","1","2",,,,,,,"2","2","1","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"04",1,"04",1,"09",0,,0,,0,,1,"08",1,"10",1,"09",0,,0,,0,,0,,0,,1,"11","2",,7,7673
"2012","1","161205094","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1",,,,,,,"2",,,,"2",,,"2",,,,,,,"1","1","2",,,,,"2",,,,,,,"1","4","2",,,,,,,"1","2","2","2","1","1","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","1","2","2",,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,1,3534
"2012","1","161205096","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"1","1","1","1",,,,"1","1","1","1",,,,,,"2","2","2","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","1","1",,,,0,,1,"03",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"12","2",,8,23971
"2012","1","161205097","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1",,,,,,,"2",,,,"2",,,"1","1","2",,,,,"1","2","2",,,,,"1","2","2",,,,,"1","2","2",,,,,,,"2","2","2","2","1","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,0,,0,,0,,0,,0,,1,"03",0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,3,9642
"2012","1","161205097","2","0","4",0,0,0,0,0,0,"1","1","1","1","1","1",,,,,,,"2",,,,"2",,,"2",,,,,,,"1","1","2",,,,,"1","1","2",,,,,"1","1","2",,,,,,,"1","2","2","2","2","1","2",,,,,,,,,,,,,,,0,"1","2","2","2","1","1","2","2","1",,,,"4",,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","2",,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,2,3247
"2012","1","161205098","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1",,,,,,,"1","1","1","02","2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","1","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","1","2","2","2","2","2","2","2",,,"3",,,,,"2",0,"2",,,,,,,,0,,1,"10",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,2,7074
"2012","1","161205099","1","0","4",0,0,0,0,0,0,"1","2","1","2","2","1","1","1","1","1","2","2","2",,,,"2",,,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","1","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,4,7990
"2012","1","161205101","1","0","4",0,0,0,0,0,0,"1","1","2","2","2","2","1","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"1","1","2",,,,,"1","1","2",,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","2",,,,,1,"01",1,"01",0,,0,,0,,0,,0,,0,,1,"97",0,,0,,0,,0,,0,,0,,"2",,6,9642
"2012","1","161205102","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","01","2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"1","2","2","2","1","2","1",,,,,,,,,"9",,,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"03",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,5,15980
"2012","1","161205103","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","1",,,,,,,"2",,,,"2",,,"1","1","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"1","2","2","2","1","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,0,,1,"07",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"06",0,,"2",,2,6493
"2012","1","161205104","1","0","4",0,0,0,0,0,0,"1","1","1","2","2","2","1","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,"8","9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"09",1,"09",0,,0,,0,,0,,0,,1,"08",0,,0,,0,,0,,0,,0,,0,,"2",,3,7277
"2012","1","161205105","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","1","2","1","2","2","2","2",,,,"2",,,"2",,,,,,,"1","1","2",,,,,"1","1","2",,,,,"1","1","2",,,,,,,"2","1","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","2",,,,,1,"05",1,"01",1,"97",0,,0,,1,"97",0,,1,"93",0,,0,,0,,1,"12",1,"01",0,,1,"12","2",,8,12986
"2012","1","161206001","1","0","4",0,0,0,0,0,0,"1","1","1","2","1","2","2","2","1","2","2","2","2",,,,"2",,,"1","2","2",,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","1","2","1",,,,,,,,"8",,,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","1","2",,,,,1,"09",1,"09",1,"12",0,,1,"03",1,"09",1,"11",3,"09",0,,4,"09",0,,0,,0,,0,,0,,"2",,10,8377
"2012","1","161206004","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"1","1","1","02","2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"02",1,"87",0,,1,"97",1,"93",0,,1,"11",1,"80",0,,0,,0,,0,,0,,0,,"2",,2,3858
"2012","1","161206006","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","1","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"03",2,"06",1,"03",1,"05",1,"11",1,"99",1,"03",1,"10",0,,1,"10",0,,0,,0,,1,"97",0,,"2",,4,4188
"2012","1","161206008","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2","1","2","2","2","1","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","1","1","1","1","1","1","1","1",,,,"4",,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"02",1,"92",1,"10",0,,0,,1,"07",1,"11",1,"10",0,,1,"08",0,,0,,0,,1,"07",0,,"2",,4,3544
"2012","1","161206009","1","0","3",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,2,"11",1,"02",1,"07",1,"10",1,"02",0,,1,"11",0,,2,"12",0,,4,"10",1,"09",1,"92",0,,"1","2",4,8723
"2012","1","161206010","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"2",,1,2181
"2012","1","161206011","1","0","3",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","2",,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","1",,,,,,,,,,,,,"13","1",2200,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,2,"04",2,"10",2,"11",1,"00",1,"11",1,"00",1,"01",1,"12",0,,2,"11",0,,1,"11",0,,0,,0,,"2",,3,1986
"2012","1","161206014","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"1","1","2",,,,,"1","1","2",,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"05",3,"02",1,"02",1,"02",1,"95",1,"00",1,"02",1,"09",0,,4,"08",0,,1,"07",1,"02",0,,0,,"1","3",5,7722
"2012","1","161206016","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","04","1","1","2","1","2","2",,,,,"3",,,,,,,"2",,,,,,,"1","1","2",,,,,,,"2","2","2","2","1","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"00",1,"99",1,"12",0,,1,"98",1,"00",1,"99",1,"12",1,"80",3,"12",0,,0,,1,"02",0,,0,,"2",,4,3544
"2012","1","161206019","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","1","2","2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"1","2","2","2","2","2","1",,,,,,,,,"9",,,"12",,"1",300,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"06",1,"09",1,"05",0,,1,"07",1,"03",1,"09",1,"05",0,,2,"08",0,,0,,0,,0,,0,,"2",,6,3861
"2012","1","161206023","1","0","4",0,0,0,0,0,0,"1","1","1","1","1","2","1","1","1","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"07",1,"11",0,,1,"09",1,"05",0,,1,"07",0,,2,"11",0,,0,,0,,0,,0,,"2",,7,3972
"2012","1","161206024","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2","2","2","2","2","2","2","2",,,,"2",,,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"09",2,"09",1,"02",0,,1,"06",1,"06",1,"04",1,"04",1,"75",2,"10",0,,1,"10",0,,1,"97",0,,"1","2",3,3544
"2012","1","161206027","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2",,,,,,,"2",,,,"1","2",,"2",,,,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"2",,,,,,,,1,"09",1,"10",1,"10",1,"09",1,"09",1,"09",1,"11",1,"11",0,,3,"09",0,,0,,0,,1,"09",0,,"2",,2,1929
"2012","1","161206028","1","0","4",0,0,0,0,0,0,"2","1","2","2","2","2",,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"11",1,"11",0,,2,"11",2,"10",0,,1,"10",0,,3,"10",0,,3,"10",0,,1,"90",0,,"1","2",8,15887
"2012","1","161206029","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"1","2",,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"07",2,"11",1,"11",1,"11",1,"05",1,"00",1,"10",1,"06",0,,2,"11",0,,0,,1,"11",0,,0,,"2",,5,3508
"2012","1","161206032","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","1",,,,,,,,"8","9",,,,,"2",0,"1","1","2","2","2","2","2","2","2",,,,"4",,,,"2",0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"07",2,"07",1,"09",1,"05",1,"97",1,"11",1,"05",1,"12",1,"62",0,,0,,1,"06",0,,1,"72",0,,"1","2",5,6593
"2012","1","161206039","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"2",,,,,,,"2",,,,,,,"2",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"02",1,"11",0,,0,,0,,0,,1,"02",0,,0,,0,,1,"11",0,,0,,0,,"2",,1,1999
"2012","1","161206043","1","0","4",0,0,0,0,0,0,"1","2","2","2","2","2",,,,,,,"2",,,,"2",,,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,0,,1,"10",0,,0,,1,"10",0,,0,,0,,0,,0,,0,,0,,1,"11",0,,0,,"2",,1,2263
"2012","1","161206045","1","0","4",0,0,0,0,0,0,"2","2","1","2","2","2",,,,,,,"2",,,,"2",,,"2",,,,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"2",,,,,,,,1,"08",1,"08",1,"11",0,,1,"06",1,"03",0,,1,"06",0,,0,,0,,1,"06",0,,1,"10",0,,"1","2",2,4525
"2012","1","161206046","1","0","4",0,0,0,0,0,0,"1","2","1","2","2","2","1","1","1","2","2","2","2",,,,"2",,,"1","1","2",,,,,"1","1","2",,,,,"3",,,,,,,"1","1","2",,,,,,,"2","2","2","2","2","2","1",,,,,,,,,"9",,,,,"2",0,"2",,,,,,,,,,,,,,,,,0,"1","1","2","2","2","2","2","2","2",,,,"4",,,,"2",0,"1","1","2","2",,,,,1,"11",1,"06",1,"07",0,,0,,1,"08",1,"06",1,"10",0,,0,,0,,0,,0,,1,"02",0,,"2",,7,12300
"2012","1","161206047","1","0","4",0,0,0,0,0,0,"2","2","2","2",,,,,,,,,"2",,,,"2",,,"1","1","2",,,,,"3",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","1",,,,"4",,,,"2",0,"1","1","1","3",,,,,0,,2,"08",1,"07",1,"07",1,"08",1,"08",1,"02",1,"11",0,,1,"08",0,,1,"09",1,"10",0,,0,,"2",,3,10152
"2012","1","161206048","1","0","4",0,0,0,0,0,0,"1","1","1","2","1","2","1","1","1","2","2","2","2",,,,"2",,,"1","1","2",,,,,"2",,,,,,,"3",,,,,,,"2",,,,,,,,,"2","2","2","2","2","2","2",,,,,,,,,,,,,,,0,"2",,,,,,,,,,,,,,,,,0,"1","2","2","2","2","2","2","2","2",,,,,,,,,0,"1","1","2","3",,,,,1,"06",1,"08",1,"08",0,,0,,0,,1,"05",1,"07",0,,0,,0,,0,,0,,1,"07",0,,"2",,3,3075
