"ANIO_REG","TRIMESTRE","FOLIO","TIPO_VIV","MAT_PARED","MAT_TECHOS","MAT_PISOS","ANTIGUEDAD","COCINA","COCINA_DOR","CUART_DORM","NUM_CUARTO","DISP_AGUA","DOTAC_AGUA","EXCUSADO","USO_COMPAR","SANIT_AGUA","DRENAJE","DISP_ELECT","POTENCIA","FOCOS_AHOR","FOCOS_INCA","COMBUSTIBL","ESTUFA_CHI","ELI_BASURA","LAVADERO","FREGADERO","REGADERA","TINACO_AZO","CISTERNA","PILETA","CALENTADOR","MEDIDOR_LU","BOMBA_AGUA","TANQUE_GAS","AIRE_ACOND","CALEFACC","CHIMENEA","REPAR_PARD","REPAR_TECH","REPAR_AGUA","REPAR_DREN","REPAR_CABL","CONST_DORM","CONST_COCI","CONST_BANO","TENENCIA","ESTIM_COBR","ESTIM_PAGO","PAGO_VIV","TIPO_ADQUI","VIV_USADA","TIPO_FINAN","NUM_DUENO1","HOG_DUENO1","NUM_DUENO2","HOG_DUENO2","ESCRITURAS","TOT_RESID","TOT_HOG","HOG_PRINC","UBICA_GEO","AGEB","CD_INPC","TAM_LOC","EST_SOCIO","EST_DIS","UPM","FACTOR"
"2012","1","291202029","1","8","9","2",2,"1","2",3,5,"1","1","1","2","1","1","1",0,5,7,"3",,"1","1","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",1000,1000,0,"2",,"5","01","1",,,"1",4,1,"1","290210001","007-0",,"3","2","2900","33700",6145
"2012","1","291202031","2","8","9","3",20,"1","2",1,5,"1","1","1","2","1","1","1",0,0,12,"4",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2",1500,1500,0,,,,,,,,,1,1,"1","290330016","103-1","139","3","3","2913","33430",2116
"2012","1","291202032","2","8","9","3",0,"1","2",1,5,"1","1","1","2","1","1","1",0,3,2,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","1",0,0,0,,,,,,,,,1,1,"1","290330016","103-1","139","3","3","2913","33430",2116
"2012","1","291202034","2","8","9","3",15,"1","2",2,4,"1","1","1","2","1","1","1",0,2,4,"3",,"1","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","1","1","1","2","4",1500,1500,0,"1","2","1","01","1",,,"1",5,1,"1","290330016","103-1","139","3","3","2913","33430",6349
"2012","1","291202037","1","8","9","3",20,"1","2",3,5,"1","1","1","2","1","1","1",0,9,0,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1",0,0,0,,,,,,,,,3,1,"1","290330016","103-1","139","3","3","2913","33430",4014
"2012","1","291202039","1","8","9","3",0,"1","2",1,5,"1","1","1","2","1","1","1",0,7,0,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2",1000,1000,0,,,,,,,,,2,1,"1","290330016","103-1","139","3","3","2913","33430",1949
"2012","1","291202040","1","8","9","3",0,"1","2",1,5,"1","1","1","2","1","1","1",0,1,6,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,1,1,"1","290330016","103-1","139","3","3","2913","33430",2007
"2012","1","291202041","2","8","9","3",20,"1","2",3,5,"1","1","1","2","1","1","1",0,6,0,"4",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3",800,800,340,"1","2","1","01","1",,,"1",3,1,"1","290330016","103-1","139","3","3","2913","33430",6612
"2012","1","291202045","2","8","9","3",20,"1","2",2,4,"1","1","1","2","1","1","1",0,0,6,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1",0,0,0,,,,,,,,,6,1,"1","290330016","103-1","139","3","3","2913","33430",5319
"2012","1","291202049","1","8","9","2",15,"1","2",3,4,"1","1","1","2","1","1","1",0,3,3,"3",,"1","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","2","2","4",1500,1500,0,"2",,"5","01","1",,,"1",5,1,"1","290430003","012-9","139","3","2","2913","33020",8939
"2012","1","291202052","1","8","9","3",10,"1","2",2,4,"1","1","1","2","1","1","1",0,7,0,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3",1500,1500,900,"1","2","1","01","1",,,"1",3,1,"1","290430003","012-9","139","3","2","2913","33020",7488
"2012","1","291202055","1","8","9","3",12,"1","2",2,5,"1","1","1","2","1","1","1",0,5,4,"3",,"1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","3",2000,1800,1300,"1","2","1","02","1","03","1","2",3,1,"1","290430003","012-9","139","3","2","2913","33020",3744
"2012","1","291202056","1","8","9","3",5,"1","2",3,5,"1","1","1","2","1","1","1",0,4,5,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"1","2","1","01","1","02","1","1",3,1,"1","290430003","012-9","139","3","2","2913","33020",7488
"2012","1","291202057","1","8","9","3",4,"1","2",3,6,"1","1","1","2","1","1","1",0,5,3,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","1","2","2","1","2","2","3",2000,2000,2000,"1","2","1","01","1",,,"1",9,1,"1","290430003","012-9","139","3","2","2913","33020",22348
"2012","1","291202059","1","8","9","2",15,"1","2",3,5,"1","1","1","1","1","1","1",0,4,0,"3",,"1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","3",1000,1200,2000,"1","2","1","01","1",,,"1",5,1,"1","290430003","012-9","139","3","2","2913","33020",7488
"2012","1","291202060","1","8","9","3",18,"1","2",3,6,"1","1","1","2","1","1","1",0,5,2,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",3000,3000,0,"2",,"5","01","1",,,"1",5,1,"1","290430003","012-9","139","3","2","2913","33020",18617
"2012","1","291203001","1","8","8","2",8,"1","2",1,3,"2","2","2",,,"5","4",0,0,5,"3",,"1","1","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","1","1","2","1","4",300,300,0,"3",,"3","01","1","02","1","3",5,1,"1","290020003","001-8",,"4","2","2900","33830",9755
"2012","1","291203004","1","8","9","2",0,"1","2",2,3,"1","1","1","2","1","1","1",0,5,1,"3",,"1","1","2","1","1","2","2","1","1","2","1","2","2","2","1","1","2","2","2","2","1","2","4",800,800,0,"4",,"&","01","1",,,"2",4,1,"1","290020003","001-8",,"4","2","2900","33830",4625
"2012","1","291203005","1","8","9","2",16,"1","2",2,3,"2","1","1","2","2","2","1",0,3,3,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","1","1","2","2","4",1000,1000,0,"2",,"4","02","1",,,"1",4,1,"1","290020003","001-8",,"4","2","2900","33830",8172
"2012","1","291203006","1","8","9","2",2,"1","2",3,5,"1","1","1","2","1","1","1",0,5,1,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","1","2","2","2","1","4",1500,1500,0,"2",,"5","01","1",,,"3",6,1,"1","290020003","001-8",,"4","2","2900","33830",9755
"2012","1","291203010","1","7","9","3",0,"1","2",2,5,"1","1","1","1","2","2","1",0,1,3,"3",,"1","2","1","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","1",0,0,0,,,,,,,,,4,1,"1","290020003","001-8",,"4","2","2900","33830",9755
"2012","1","291203012","1","8","9","3",0,"1","2",2,4,"1","1","1","2","1","1","1",0,13,0,"3",,"3","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",2000,2500,0,"2",,"4","01","1",,,"1",4,1,"1","290020003","001-8",,"4","2","2900","33830",8172
"2012","1","291203013","1","8","9","2",8,"2",,1,2,"2","1","1","2","2","1","1",0,3,0,"3",,"1","1","2","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","2",3500,3500,0,,,,,,,,,5,1,"1","290020003","001-8",,"4","2","2900","33830",20316
"2012","1","291203014","1","8","8","2",1,"1","2",2,3,"2","1","1","1","2","1","4",0,0,3,"3",,"1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","4",1000,1000,0,"3",,"5","01","1",,,"3",7,1,"1","290020003","001-8",,"4","2","2900","33830",16343
"2012","1","291203015","1","8","8","2",4,"1","2",2,5,"1","1","1","2","1","1","1",0,4,1,"3",,"1","1","2","1","1","2","2","1","1","2","2","2","2","2","1","1","2","2","1","2","2","2","2",2000,600,0,,,,,,,,,4,1,"1","290020003","001-8",,"4","2","2900","33830",8172
"2012","1","291203016","1","8","9","3",10,"1","2",1,3,"1","1","1","2","1","1","1",0,5,0,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",1500,1500,0,"2",,"5","01","1",,,"3",3,1,"1","290020003","001-8",,"4","2","2900","33830",9755
"2012","1","291203018","1","7","4","2",0,"1","1",1,1,"2","1","2",,,"5","1",0,0,1,"3",,"4","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2",400,300,0,,,,,,,,,6,1,"1","290020003","001-8",,"4","2","2900","33830",9251
"2012","1","291203022","1","8","9","2",2,"1","2",2,4,"2","1","1","2","2","1","1",0,0,4,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","1","2","2","4",700,700,0,"2",,"5","02","1",,,"1",5,1,"1","290020003","001-8",,"4","2","2900","33830",9755
"2012","1","291203023","1","8","9","2",9,"1","2",1,3,"1","1","1","2","1","1","1",0,5,0,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","2","2","4",600,600,0,"2",,"5","01","1",,,"1",2,1,"1","290020003","001-8",,"4","2","2900","33830",8255
"2012","1","291203024","1","8","9","2",12,"1","2",1,3,"1","1","1","2","2","1","1",0,0,5,"3",,"1","1","2","1","1","2","2","1","1","2","2","2","2","2","1","1","1","1","1","2","2","2","4",1000,1000,0,"2",,"5","01","1",,,"1",1,1,"1","290020003","001-8",,"4","2","2900","33830",4127
"2012","1","291203027","1","8","9","2",4,"1","2",3,5,"1","1","1","2","1","1","1",0,0,7,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","4",1000,1000,0,"2",,"5","01","1","02","1","3",6,1,"1","290020003","001-8",,"4","2","2900","33830",12257
"2012","1","291203029","1","8","9","3",12,"1","2",3,5,"1","5","1","2","2","1","1",0,5,1,"3",,"1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","4",500,500,0,"2",,"5","01","1",,,"3",6,1,"1","290250001","028-1","139","2","2","2913","33350",17117
"2012","1","291203030","1","8","9","2",14,"1","2",2,4,"2","5","1","2","2","1","1",0,6,0,"2","1","1","1","1","2","1","1","1","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","4",1000,1000,0,"2",,"4","01","1",,,"3",6,1,"1","290250001","028-1","139","2","2","2913","33350",14339
"2012","1","291203031","2","8","9","2",17,"1","2",2,4,"1","5","1","2","2","1","1",0,0,4,"1","2","1","1","1","2","2","1","1","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","4",1000,1000,0,"2",,"5","02","1",,,"3",4,1,"1","290250001","028-1","139","2","2","2913","33350",21644
"2012","1","291203033","1","8","9","2",0,"1","2",5,8,"2","5","1","2","1","1","1",0,0,8,"3",,"1","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","4",2000,2000,0,"4",,"&","01","1",,,"3",8,1,"1","290250001","028-1","139","2","2","2913","33350",35649
"2012","1","291203035","1","8","9","2",30,"1","2",4,7,"1","5","1","2","1","1","1",0,15,0,"3",,"2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","4",2500,2500,0,"2",,"5","01","1",,,"4",12,3,"1","290250001","028-1","139","2","2","2913","33350",10520
"2012","1","291203036","1","8","9","2",18,"1","2",4,6,"2","5","1","2","2","1","1",0,8,0,"3",,"1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","4",600,600,0,"3",,"4","01","1",,,"2",7,1,"1","290250001","028-1","139","2","2","2913","33350",34235
"2012","1","291203037","3","8","9","3",1,"1","2",1,2,"1","5","1","2","1","1","1",0,4,0,"3",,"1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","2","4",2500,2500,0,"2",,"4","01","1",,,"4",5,1,"1","290250001","028-1","139","2","2","2913","33350",9559
"2012","1","291203038","1","8","9","2",22,"1","2",2,3,"2","5","1","2","2","1","1",0,4,0,"1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","4",500,500,0,"2",,"5","01","1",,,"1",6,1,"1","290250001","028-1","139","2","2","2913","33350",21644
"2012","1","291203039","1","8","9","2",25,"1","2",1,2,"2","5","1","2","2","1","1",0,0,2,"1","2","1","1","2","2","2","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","2","2","2",500,500,0,,,,,,,,,1,1,"1","290250001","028-1","139","2","2","2913","33350",5260
"2012","1","291203040","1","8","9","2",20,"1","2",2,4,"2","5","1","2","2","1","1",0,1,4,"3",,"1","1","2","2","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","4",600,600,0,"2",,"5","01","1",,,"3",4,1,"1","290250001","028-1","139","2","2","2913","33350",9559
"2012","1","291203041","1","8","9","2",6,"2",,1,2,"4",,"1","2","2","1","1",0,2,1,"2","2","1","1","2","2","2","1","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","4",1500,1500,0,"2",,"2","01","1",,,"3",5,1,"1","290250001","028-1","139","2","2","2913","33350",11412
"2012","1","291203042","2","8","9","2",0,"1","2",2,3,"1","5","1","2","1","1","1",0,3,2,"3",,"1","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",1000,1000,0,"3",,"5","01","1",,,"3",5,1,"1","290250001","028-1","139","2","2","2913","33350",10822
"2012","1","291203043","3","8","9","3",13,"1","2",2,6,"1","5","1","2","1","1","1",0,10,0,"3",,"3","1","1","1","1","1","1","1","1","1","2","2","2","1","1","1","2","2","2","1","2","2","4",1000,1000,0,"2",,"5","01","1","02","1","3",5,1,"1","290250001","028-1","139","2","2","2913","33350",9559
"2012","1","291203044","1","8","9","2",4,"1","2",1,5,"1","5","1","2","1","1","1",0,4,2,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","1","2","2","2","1","2","2","4",1000,1000,0,"2",,"5","01","1","02","1","3",3,1,"1","290280001","013-7","139","2","2","2913","32980",15662
"2012","1","291203046","1","8","9","3",20,"1","2",3,5,"1","2","1","2","1","2","1",0,7,0,"3",,"1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",3000,2000,0,"2",,"5","01","1",,,"3",4,1,"1","290280001","013-7","139","2","2","2913","32980",28877
"2012","1","291203048","1","8","9","3",11,"1","2",2,4,"1","2","1","2","1","1","1",0,9,0,"3",,"1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","4",1200,1200,0,"2",,"5","01","1","02","1","1",4,1,"1","290280001","013-7","139","2","2","2913","32980",13120
"2012","1","291203053","1","8","9","2",17,"1","2",4,6,"1","2","1","2","1","1","1",0,3,9,"3",,"1","1","1","1","1","2","1","1","1","2","1","2","2","2","2","1","1","1","2","1","2","2","4",1000,800,0,"2",,"5","01","1",,,"3",7,1,"1","290280001","013-7","139","2","2","2913","32980",37132
"2012","1","291203054","1","8","9","2",13,"1","2",2,4,"1","2","1","2","1","1","1",0,0,8,"3",,"1","1","2","2","1","2","1","2","1","2","2","2","2","2","1","2","2","2","2","1","1","2","2",1000,1000,0,,,,,,,,,6,1,"1","290280001","013-7","139","2","2","2913","32980",15662
"2012","1","291203059","1","8","9","2",15,"1","2",2,8,"1","1","1","2","1","1","1",0,15,0,"3",,"1","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1000,1000,0,"2",,"5","01","1",,,"4",5,1,"1","290500001","004-9","139","3","1","2913","33360",24277
"2012","1","291203060","1","7","2","2",10,"1","2",1,3,"2","3","2",,,"5","1",0,0,2,"1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","4",1500,1500,0,"3",,"5","02","1",,,"1",2,1,"1","290500001","004-9","139","3","1","2913","33360",8906
"2012","1","291203061","1","8","9","2",20,"1","2",3,5,"1","1","1","2","1","1","1",0,5,5,"3",,"1","1","2","1","1","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","1","2","4",500,500,0,"2",,"5","01","1",,,"1",8,1,"1","290500001","004-9","139","3","1","2913","33360",40237
"2012","1","291203062","1","8","9","2",8,"1","2",2,6,"2","2","1","2","2","1","1",0,0,3,"2","2","4","1","2","2","1","1","2","2","1","2","2","2","2","2","1","1","1","2","2","2","2","1","2",500,500,0,,,,,,,,,7,1,"1","290500001","004-9","139","3","1","2913","33360",19320
"2012","1","291203063","1","7","2","2",60,"1","2",1,2,"2","3","2",,,"5","1",0,0,2,"1","2","6","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","1","2","1","1","1","4",300,300,0,"2",,"5","01","1",,,"1",6,1,"1","290500001","004-9","139","3","1","2913","33360",32698
"2012","1","291203064","1","8","9","2",27,"1","2",2,3,"1","2","1","2","3","5","1",0,0,6,"3",,"1","1","2","2","1","1","2","2","1","2","2","2","2","2","2","1","2","1","1","1","1","1","2",600,600,0,,,,,,,,,6,1,"1","290500001","004-9","139","3","1","2913","33360",48301
"2012","1","291203066","1","7","9","3",12,"1","2",1,2,"2","2","1","2","1","1","1",0,4,0,"1","2","1","1","2","1","1","1","2","1","1","2","2","2","2","2","1","1","2","2","1","2","2","2","2",1000,1000,0,,,,,,,,,2,1,"1","290500001","004-9","139","3","1","2913","33360",16349
"2012","1","291203067","1","7","2","2",50,"1","2",1,2,"2","2","1","2","2","1","1",0,0,2,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","2",200,200,0,,,,,,,,,3,1,"1","290500001","004-9","139","3","1","2913","33360",20119
"2012","1","291203068","1","8","9","3",15,"1","2",1,2,"2","2","1","2","3","5","1",0,0,4,"2","2","4","1","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","1","1","1","2",500,500,0,,,,,,,,,3,1,"1","290500001","004-9","139","3","1","2913","33360",18322
"2012","1","291203070","1","8","9","2",8,"1","1",1,3,"2","2","2",,,"5","1",0,0,3,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","4",500,500,0,"4",,"&","01","1",,,"2",3,1,"1","290500001","004-9","139","3","1","2913","33360",19320
"2012","1","291203071","1","8","9","3",11,"1","2",2,4,"1","1","1","2","1","1","1",0,7,0,"3",,"1","2","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","4",200,500,0,"2",,"5","01","1",,,"3",2,1,"1","290500001","004-9","139","3","1","2913","33360",8092
"2012","1","291203072","1","8","9","2",3,"1","2",1,3,"2","3","1","2","1","1","1",0,9,0,"3",,"1","1","1","1","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","1","2","2","4",1000,500,0,"3",,"5","02","1",,,"3",2,1,"1","290500001","004-9","139","3","1","2913","33360",20119
"2012","1","291203073","1","8","9","2",4,"2",,1,1,"2","2","2",,,"5","1",0,0,1,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","1","1","1","4",300,300,0,"4",,"&","01","1",,,"2",2,1,"1","290500001","004-9","139","3","1","2913","33360",20119
"2012","1","291204001","1","8","9","2",30,"1","2",3,5,"2","5","1","2","2","1","1",0,6,0,"2","2","1","1","2","2","2","1","2","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","2",450,450,0,,,,,,,,,10,1,"1","290250001","026-2","139","2","2","2913","33590",38984
"2012","1","291204003","1","8","9","2",0,"1","2",2,4,"2","5","1","2","3","2","1",0,0,3,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","2","1","1","1","1","5",1500,1500,0,,,,,,,,,4,1,"1","290250001","026-2","139","2","2","2913","33590",23191
"2012","1","291204004","1","8","9","3",20,"2",,2,2,"2","5","1","2","2","1","1",0,0,2,"3",,"1","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",800,800,0,"3",,"5","01","1","02","1","1",6,1,"1","290250001","026-2","139","2","2","2913","33590",19492
"2012","1","291204005","1","8","9","3",0,"1","2",3,5,"2","3","1","2","1","1","1",0,0,7,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","4",1000,1000,0,"2",,"4","01","1",,,"1",5,1,"1","290250001","026-2","139","2","2","2913","33590",18949
"2012","1","291204007","1","8","9","3",0,"1","2",2,4,"2","4","1","2","1","1","1",0,8,0,"3",,"1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","5",2000,2000,0,,,,,,,,,2,1,"1","290250001","026-2","139","2","2","2913","33590",5739
"2012","1","291204011","1","8","9","2",0,"1","1",1,1,"2","4","1","1","2","1","1",0,2,0,"3",,"1","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2",600,600,0,,,,,,,,,3,1,"1","290250001","026-2","139","2","2","2913","33590",11479
"2012","1","291204014","1","8","2","2",5,"1","1",1,1,"2","5","1","2","2","1","1",0,0,1,"3",,"1","1","2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","1","1","1","4",300,500,0,"2",,"5","01","1",,,"1",1,1,"1","290250001","026-2","139","2","2","2913","33590",6786
"2012","1","291204015","1","8","9","2",8,"1","2",2,3,"1","5","1","2","1","1","1",0,3,2,"3",,"1","1","2","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","1","1","1","2",800,800,0,,,,,,,,,4,1,"1","290250001","026-2","139","2","2","2913","33590",12995
"2012","1","291204018","1","8","9","2",0,"1","2",1,3,"2","2","1","2","2","1","1",0,3,0,"3",,"1","1","2","2","2","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2",600,600,0,,,,,,,,,3,1,"1","290260004","005-8",,"4","2","2900","33840",10187
"2012","1","291204019","1","7","9","3",0,"1","2",2,3,"1","2","1","2","1","1","1",0,4,0,"3",,"1","1","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",550,550,0,"2",,"5","01","1",,,"2",4,1,"1","290260004","005-8",,"4","2","2900","33840",9783
"2012","1","291204020","1","8","9","2",15,"1","2",1,2,"1","2","1","2","2","2","1",0,0,2,"3",,"1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","4",500,500,0,"2",,"5","01","1",,,"1",2,1,"1","290260004","005-8",,"4","2","2900","33840",9019
"2012","1","291204021","1","8","9","2",10,"1","2",2,4,"1","2","1","2","1","1","1",0,0,12,"3",,"1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","4",700,700,0,"2",,"5","01","1","02","1","3",4,1,"1","290260004","005-8",,"4","2","2900","33840",8195
"2012","1","291204022","1","8","9","2",8,"1","2",1,4,"2","2","1","2","1","1","1",0,4,0,"6",,"1","1","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1100,1100,0,"3",,"5","01","1",,,"3",1,1,"1","290260004","005-8",,"4","2","2900","33840",4891
"2012","1","291204023","1","8","9","2",15,"1","2",2,3,"2","2","1","2","2","1","1",0,0,5,"3",,"1","1","2","1","1","2","2","1","1","2","2","2","2","2","1","1","2","2","1","1","2","2","4",400,400,0,"3",,"5","01","1",,,"1",5,1,"1","290260004","005-8",,"4","2","2900","33840",12417
"2012","1","291204024","1","8","9","2",10,"1","2",2,4,"2","2","1","2","2","1","1",0,3,3,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","1","2","1","2","2","4",500,400,0,"3",,"5","01","1",,,"1",5,1,"1","290260004","005-8",,"4","2","2900","33840",9783
"2012","1","291204025","1","8","9","3",12,"1","2",1,5,"1","2","1","2","1","1","1",0,9,0,"3",,"1","1","2","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",1000,1000,0,"2",,"5","01","1","02","1","1",4,1,"1","290260004","005-8",,"4","2","2900","33840",8195
"2012","1","291204026","1","8","9","2",15,"1","2",2,3,"2","2","1","2","2","1","1",0,0,3,"3",,"1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","4",300,300,0,"3",,"5","01","1","02","1","1",8,1,"1","290260004","005-8",,"4","2","2900","33840",24457
"2012","1","291204027","1","8","9","2",16,"1","2",1,2,"2","2","1","2","2","1","1",0,0,3,"3",,"1","1","2","1","2","2","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","4",400,400,0,"2",,"5","01","1","01","1","1",5,1,"1","290260004","005-8",,"4","2","2900","33840",12292
"2012","1","291204028","1","8","9","2",12,"1","2",3,5,"1","2","1","2","1","1","1",0,4,4,"3",,"1","1","2","1","1","1","1","1","1","1","2","2","2","2","2","2","1","1","2","2","2","2","4",800,800,0,"2",,"5","01","1",,,"3",3,1,"1","290260004","005-8",,"4","2","2900","33840",9277
"2012","1","291204029","1","8","9","3",10,"1","2",2,5,"2","2","1","2","2","1","1",0,4,3,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","1","2","1","2","1","2","1","4",1000,1000,0,"2",,"5","01","1","02","1","3",6,1,"1","290260004","005-8",,"4","2","2900","33840",9783
"2012","1","291204030","1","8","3","2",99,"1","2",2,4,"2","2","1","2","3","5","1",0,4,4,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","1","2","1","2","1","4",200,200,0,"4",,"&","02","1",,,"1",5,1,"1","290260004","005-8",,"4","2","2900","33840",4097
"2012","1","291204031","1","8","9","3",14,"1","2",2,4,"1","2","1","2","1","1","1",0,5,0,"3",,"1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","4",1200,1200,0,"2",,"5","01","1","02","1","1",7,1,"1","290260004","005-8",,"4","2","2900","33840",27056
"2012","1","291204032","1","8","3","2",20,"1","2",2,3,"2","2","1","1","2","1","1",0,0,4,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","2",1000,1000,0,,,,,,,,,5,1,"1","290260004","005-8",,"4","2","2900","33840",12292
"2012","1","291204035","1","8","9","2",12,"2",,2,2,"2","2","1","1","2","1","1",0,0,4,"1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","1","1","2","2","1","1","1","4",500,500,0,"2",,"3","01","1",,,"3",4,1,"1","290260004","005-8",,"4","2","2900","33840",4097
"2012","1","291204039","1","7","4","2",0,"1","2",1,2,"2","2","1","2","2","1","1",0,0,5,"3",,"1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","1","2","1","2","1","1","1","4",700,600,0,"4",,"&","01","1",,,"3",4,1,"1","290260004","005-8",,"4","2","2900","33840",8195
"2012","1","291204041","1","8","9","2",20,"1","2",1,2,"1","2","1","2","1","1","1",0,6,1,"3",,"1","1","1","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","1","1","1","4",600,500,0,"2",,"5","01","1","02","1","1",2,1,"1","290260004","005-8",,"4","2","2900","33840",9011
