proyecto,folioviv,foliohog,numren,numtrab,tipoact,cose_cria,prep_deriv,valproc,valrema,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,procampo,mesproc,progan,mesprogan,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,com_fis,reg_cont,reg_not,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
2,174044,0,01,Trabajo secundario,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,2675,0,0,0,674.23,0,674.23
2,174047,0,01,Trabajo principal,Actividades agrícolas,Sí,,43000,0,Sí,0,0,50000,0,7000,Julio,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,277179,1226,5000,133500,69862.97,309.01,1260.25,33648.68,37783.56,0
2,174048,0,02,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,1250,Agosto,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,21000,0,0,16070,5293.05,0,0,4050.44,1242.61,0
2,174048,0,02,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,70000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1300,0,0,0,327.67,0,327.67
2,175028,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,150000,0,No,,,,,0,,0,,3,3,0,2,2,0,0,,,1,1,0,Ninguno,No,No,4000,1600,32000,103000,1002.72,401.09,8021.76,25820.04,0,16394.47
2,175039,0,01,Trabajo principal,Actividades agrícolas,Sí,,20000,0,No,,,,,6000,Noviembre,,,0,,,,,,,,,,,,Ninguno,No,No,15400,138,0,7300,3860.47,34.59,0,1829.96,2065.1,0
2,175041,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,600,0,0,0,150.41,0,0,150.41,0
2,175047,0,01,Trabajo secundario,Actividades agrícolas,Sí,,15000,0,No,,,,,0,,,,11,11,0,10,10,0,0,,,1,1,0,Ninguno,No,No,20860,200,0,20000,5229.18,50.14,0,5013.6,265.72,0
2,175047,2,01,Trabajo secundario,Actividades agrícolas,Sí,,15000,0,No,,,,,0,,,,11,11,0,10,10,0,0,,,1,1,0,Ninguno,No,No,20930,200,0,20000,5246.73,50.14,0,5013.6,283.27,0
2,175048,0,01,Trabajo principal,Actividades agrícolas,Sí,,15000,0,No,,,,,6000,Julio,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,0,0,8480,0,0,0,2125.77,0,2125.77
2,175048,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,70000,10000,No,,,,,0,,20000,Mayo,0,,,,,,,,,,,,Ninguno,No,No,7200,0,0,3224,1804.9,0,0,808.1900000000001,996.7000000000001,0
2,175049,0,01,Trabajo principal,Actividades agrícolas,Sí,,45000,0,No,,,,,7000,Julio,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,30000,0,0,29680,7520.4,0,0,7440.18,80.22,0
2,175049,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,13600,21000,No,,,,,0,,0,,1,0,1,0,,,0,,,1,0,1,Ninguno,No,No,2296,1640,328,13484,575.56,411.12,82.22,3380.17,0,2311.27
2,175054,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,Sí,,,3000,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,16000,0,0,4700,4010.88,0,0,1178.2,2832.68,0
2,175054,0,02,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,1000,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,2250,450,0,600,564.03,112.81,0,150.41,526.43,0
2,175055,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,No,,,,,3000,Junio,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,45000,0,0,5520,11280.6,0,0,1383.75,9896.85,0
2,175055,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,1000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,2800,0,0,300,701.9,0,0,75.2,626.7000000000001,0
2,176001,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,3,3,0,1,1,0,2,2,0,0,,,Ninguno,No,No,1750,450,0,910,438.69,112.81,0,228.12,323.38,0
2,176019,0,01,Trabajo secundario,Actividades agrícolas,No,No,4000,0,Sí,5000,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,14050,0,0,0,3522.05,0,3522.05
2,176029,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,4800,0,0,1120,1203.26,0,0,280.76,922.5,0
2,176043,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,10000,No,,,,,0,,0,,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,1959,150,0,700,491.08,37.6,0,175.48,353.21,0
2,176043,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1500,0,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,1380,0,1300,0,345.94,0,325.88,20.05,0
2,176052,0,01,Trabajo secundario,Actividades agrícolas,Sí,,1500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,6000,0,2455,0,1504.08,0,615.42,888.66,0
2,176053,0,01,Trabajo principal,Actividades agrícolas,Sí,,7000,0,No,,,,,600,Junio,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,8000,0,0,6320,2005.44,0,0,1584.3,421.14,0
2,176053,0,01,Trabajo secundario,Actividades agrícolas,Sí,,5000,0,No,,,,,7000,Julio,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,4500,0,0,5300,1128.06,0,0,1328.6,0,200.54
2,177026,0,06,Trabajo principal,Actividades agrícolas,Sí,,17000,0,No,,,,,0,,,,2,2,0,1,1,0,1,1,0,0,,,Ninguno,No,No,3000,3000,0,14105,752.04,752.04,0,3535.84,0,2031.76
2,177027,0,01,Trabajo principal,Actividades agrícolas,Sí,,50600,0,Sí,1300,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,36000,0,0,21600,9024.48,0,0,5414.69,3609.79,0
2,177027,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,7500,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,10000,0,0,6476,2506.8,0,0,1623.4,883.4,0
2,177028,0,01,Trabajo secundario,Actividades de recolección,Sí,No,0,0,No,,,,,2300,Junio,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,900,60,0,50,225.61,15.04,0,12.53,228.12,0
2,177048,0,01,Trabajo principal,Actividades agrícolas,Sí,,30000,0,Sí,0,10000,0,0,1000,Junio,,,6,6,0,6,6,0,0,,,0,,,Ninguno,No,No,86000,36,0,72400,21558.48,9.02,0,18149.23,3418.27,0
2,177050,0,03,Trabajo principal,Actividades agrícolas,Sí,,6000,0,Sí,,2500,,,0,,,,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,19500,0,0,6050,4888.26,0,0,1516.61,3371.65,0
2,177056,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,1368,0,0,1250,342.93,0,0,313.35,29.58,0
2,177057,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,4000,0,2520,0,1002.72,0,631.71,371.01,0
2,178020,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,50,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,650,50,0,50,163.83,12.6,0,12.6,163.83,0
2,178024,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,1500,No,,,,,1050,Julio,,,0,,,,,,,,,,,,Ninguno,No,No,7200,288,0,3300,1814.76,72.59,0,831.77,1055.59,0
2,178031,0,01,Trabajo principal,Actividades agrícolas,Sí,,8000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1200,0,0,0,302.46,0,302.46
2,178040,0,01,Trabajo principal,Actividades agrícolas,No,No,80000,0,Sí,,2400,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,60950,0,0,0,15362.45,0,15362.45
2,178051,0,01,Trabajo principal,Actividades agrícolas,Sí,,100000,0,Sí,,,20000,,0,,,,12,12,0,12,12,0,0,,,0,,,Ninguno,No,No,829300,0,0,324300,209025.07,0,0,81739.82000000001,127285.25,0
2,178052,0,01,Trabajo principal,Actividades agrícolas,No,Sí,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,7000,0,0,0,1764.35,0,1764.35
2,179004,0,01,Trabajo secundario,Actividades agrícolas,Sí,,20000,0,No,,,,,0,,,,10,10,0,10,10,0,0,,,0,,,Ninguno,No,No,0,0,0,20340,0,0,0,5126.7,0,5126.7
2,179027,0,01,Trabajo principal,Actividades agrícolas,,,140000,0,Sí,,1600,,,0,,,,5,5,0,5,5,0,0,,,0,,,Ninguno,No,No,0,0,0,8800,0,0,0,2218.04,0,2218.04
2,179032,0,01,Trabajo secundario,Actividades agrícolas,Sí,,25000,0,No,,,,,0,,,,15,15,0,14,14,0,1,1,0,0,,,Ninguno,No,No,12600,3000,0,15000,3175.83,756.15,0,3780.75,151.23,0
2,179036,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,70000,90000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,23400,0,0,35700,5897.97,0,0,8998.190000000001,0,3100.22
2,179042,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,14500,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,28928,2016,12800,42000,7291.3,508.13,3226.24,10586.1,439.58,0
2,179042,0,01,Trabajo secundario,Actividades agrícolas,Sí,,20000,0,No,,,,,2000,Agosto,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,0,0,7250,0,0,0,1827.36,0,1827.36
2,179055,0,03,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,14280,2600,Sí,15700,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,1680,840,0,6405,423.44,211.72,0,1614.38,0,979.21
2,181002,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,990,10500,No,,,,,0,,0,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,110010,0,21480,20150,27412.29,0,5352.39,5020.98,27743.7,0
2,181002,0,01,Trabajo secundario,Actividades agrícolas,Sí,,12000,0,No,,,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,0,0,5000,0,0,0,1245.9,0,1245.9
2,181004,0,01,Trabajo secundario,Actividades agrícolas,Sí,,3024,0,No,,,,,0,,,,,,,,,,,,,,,,Ninguno,No,No,336,2632,0,350,83.72,655.84,0,87.20999999999999,652.35,0
2,181012,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,23956,0,0,12740,5969.36,0,0,3174.55,2794.8,0
2,181014,0,01,Trabajo principal,Actividades agrícolas,Sí,,,,No,,,,,11000,Septiembre,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,176000,0,0,103285,43855.68,0,0,25736.56,18119.12,0
2,181016,0,03,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,50000,0,0,3400,12459,0,0,847.21,11611.79,0
2,181018,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,Sí,,3315,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,60000,4800,0,22800,14950.8,1196.06,0,5681.3,10465.56,0
2,181019,0,01,Trabajo secundario,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,3600,600,0,100,897.05,149.51,0,24.92,1021.64,0
2,181035,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,2500,68000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,206595,5,0,133760,51479.34,1.25,0,33330.32,18150.27,0
2,181043,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,0,0,0,33100,0,0,0,8247.860000000001,0,8247.860000000001
2,181043,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,42500,21250,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,54500,0,0,12000,13580.31,0,0,2990.16,10590.15,0
2,181045,0,01,Trabajo principal,Actividades agrícolas,Sí,,17000,0,No,,,,,0,,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,0,0,0,39150,0,0,0,9755.4,0,9755.4
2,181045,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,35000,30000,No,,,,,0,,15000,Julio,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,116550,240,0,5500,29041.93,59.8,0,1370.49,27731.24,0
2,181047,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,Sí,0,0,13500,0,7000,Julio,,,,,,,,,,,,,,,Ninguno,No,No,0,0,0,17900,0,0,0,4460.32,0,4460.32
2,181047,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,110000,50000,No,,,,,0,,0,,,,,,,,,,,,,,Ninguno,No,No,17440,0,0,800,4345.7,0,0,199.34,4146.36,0
2,181048,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,20000,0,0,20600,4983.6,0,0,5133.11,0,149.51
2,181048,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,7200,0,No,,,,,0,,0,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,14400,0,0,2500,3588.19,0,0,622.9500000000001,2965.24,0
2,181050,0,01,Trabajo principal,Actividades agrícolas,Sí,,20000,0,No,,,,,4800,Julio,,,5,2,3,0,,,5,2,3,0,,,Ninguno,No,No,0,0,0,20120,0,0,0,5013.5,0,5013.5
2,181050,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,,2600,12000,No,,,,,0,,0,,5,2,3,0,,,5,2,3,0,,,Ninguno,No,No,48200,0,0,3450,12010.48,0,0,859.67,11150.81,0
2,181051,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,13300,0,0,0,3314.09,0,3314.09
2,181051,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,60000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,11930,0,0,2000,2972.72,0,0,498.36,2474.36,0
2,182001,0,01,Trabajo secundario,Actividades agrícolas,Sí,,3500,0,No,,,,,1500,Junio,,,4,4,0,0,,,4,4,0,0,,,,,,0,1750,0,165,0,441.09,0,41.59,399.5,0
2,182002,0,01,Trabajo secundario,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,0,0,85,0,0,0,21.42,0,21.42
2,182003,0,02,Trabajo secundario,Actividades agrícolas,Sí,,3800,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,115,0,0,0,28.99,0,28.99
2,182008,0,01,Trabajo secundario,Actividades agrícolas,Sí,,250,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,340,0,230,0,85.7,0,57.97,27.73,0
2,182009,0,01,Trabajo principal,Actividades agrícolas,Sí,,35000,0,No,,,,,1600,Agosto,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,2300,2000,0,1423,579.72,504.1,0,358.67,725.15,0
2,182020,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,12000,1500,0,630,3024.6,378.08,0,158.79,3243.88,0
2,182021,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,16800,1200,0,560,4234.44,302.46,0,141.15,4395.75,0
2,182023,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,11400,600,0,420,2873.37,151.23,0,105.86,2918.74,0
2,182024,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,12000,1500,0,420,3024.6,378.08,0,105.86,3296.81,0
2,182025,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,11040,960,0,180,2782.63,241.97,0,45.37,2979.23,0
2,182026,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,18000,0,0,270,4536.9,0,0,68.05,4468.85,0
2,182027,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,21600,1800,0,570,5444.28,453.69,0,143.67,5754.3,0
2,182029,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,12000,750,0,240,3024.6,189.04,0,60.49,3153.15,0
2,183001,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1900,Febrero,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,2000,0,0,1310,504.1,0,0,330.19,173.91,0
2,183001,0,02,Trabajo secundario,Actividades de cría y explotación de animales,No,,0,0,Sí,158642,,,,0,,0,,3,3,0,0,,,0,,,3,3,0,Ninguno,No,No,0,0,0,2980,0,0,0,751.11,0,751.11
2,183002,0,01,Trabajo principal,Actividades agrícolas,Sí,,24600,0,No,,,,,5600,Junio,,,2,1,1,2,1,1,0,,,0,,,Ninguno,No,No,28680,840,0,7110,7228.79,211.72,0,1792.08,5648.44,0
2,183003,0,01,Trabajo principal,Actividades agrícolas,Sí,,6800,0,No,,,,,0,,,,4,3,1,3,3,0,1,0,1,0,,,Ninguno,No,No,4840,400,0,2715,1219.92,100.82,0,684.3200000000001,636.43,0
2,183004,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,3230,Junio,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,16100,2400,0,1216,4058.01,604.92,0,306.49,4356.43,0
2,183005,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,1160,Junio,,,2,2,0,1,1,0,1,1,0,0,,,Ninguno,No,No,0,0,0,1610,0,0,0,405.8,0,405.8
2,183006,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,4600,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,13600,1685,0,8295,3427.88,424.7,0,2090.75,1761.83,0
2,183008,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,900,Marzo,,,,,,,,,,,,,,,Ninguno,No,No,3000,0,0,800,756.15,0,0,201.64,554.51,0
2,183011,0,01,Trabajo principal,Actividades agrícolas,Sí,,130000,0,No,,,,,11600,Julio,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,322000,30000,0,48500,81160.10000000001,7561.5,0,12224.43,76497.17999999999,0
2,183011,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,72400,0,0,6800,18248.42,0,0,1713.94,16534.48,0
2,183043,0,01,Trabajo principal,Actividades agrícolas,Sí,,30000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,0,0,22900,0,0,0,5771.95,0,5771.95
2,183043,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,400000,50000,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,20700,0,0,441500,5217.44,0,0,111280.08,0,106062.64
2,183044,0,01,Trabajo principal,Actividades agrícolas,Sí,,100000,0,No,,,,,25000,Septiembre,,,3,3,0,2,2,0,1,1,0,0,,,Ninguno,No,No,0,0,0,123000,0,0,0,31002.15,0,31002.15
2,183044,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,200000,300000,No,,,,,0,,0,,3,3,0,2,2,0,1,1,0,0,,,Ninguno,No,No,0,630,0,70000,0,158.79,0,17643.5,0,17484.71
2,183045,0,02,Trabajo principal,Actividades agrícolas,Sí,,20000,0,No,,,,,0,,,,3,2,1,2,1,1,1,1,0,0,,,Ninguno,No,No,0,0,0,18000,0,0,0,4536.9,0,4536.9
2,183045,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,9800,12750,No,,,,,0,,0,,3,2,1,2,1,1,1,1,0,0,,,Ninguno,No,No,29750,0,0,15000,7498.49,0,0,3780.75,3717.74,0
2,183046,0,01,Trabajo principal,Actividades agrícolas,Sí,,11000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,6500,0,0,0,1638.33,0,1638.33
2,183046,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,8500,0,0,5500,2142.43,0,0,1386.28,756.15,0
2,183049,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,6300,29700,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,32160,4500,0,0,8105.93,1134.23,0,0,9240.15,0
2,184001,0,01,Trabajo principal,Actividades agrícolas,No,No,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
2,184001,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,600,42000,No,,,,,4000,Julio,0,,0,,,,,,,,,,,,Ninguno,No,No,150,0,0,2280,37.81,0,0,574.67,0,536.87
2,184008,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,3,2,1,0,,,3,2,1,0,,,Ninguno,No,No,25795,1876,0,18930,6501.63,472.85,0,4771.31,2203.17,0
2,184012,0,01,Trabajo principal,Actividades agrícolas,Sí,,30000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,5720,80,0,2100,1441.73,20.16,0,529.31,932.59,0
2,184013,0,01,Trabajo principal,Actividades agrícolas,Sí,,70000,0,No,,,,,1200,Septiembre,,,0,,,,,,,,,,,,Ninguno,No,No,4400,620,150,160,1109.02,156.27,37.81,40.33,1262.77,0
2,184013,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,800,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,31,138,0,0,7.81,34.78,0,0,42.6,0
2,184014,0,02,Trabajo principal,Actividades agrícolas,Sí,,60000,0,No,,,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,18500,75,0,240,4662.93,18.9,0,60.49,4621.34,0
2,184015,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,2400,2400,0,0,604.92,604.92,0,0,1209.84,0
2,184015,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,600,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,135,170,0,50,34.03,42.85,0,12.6,64.27,0
2,184016,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,Sí,0,1000,0,0,1050,Septiembre,,,0,,,,,,,,,,,,Ninguno,No,No,6320,300,0,850,1592.96,75.62000000000001,0,214.24,1454.33,0
2,184019,0,01,Trabajo principal,Actividades agrícolas,Sí,,500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,1200,16,0,300,302.46,4.03,0,75.62000000000001,230.88,0
2,185001,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1400,Diciembre,,,0,,,,,,,,,,,,Ninguno,No,No,64000,0,0,20300,16043.52,0,0,5088.8,10954.72,0
2,185005,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,4400,Febrero,,,0,,,,,,,,,,,,Ninguno,No,No,14000,2000,0,4960,3509.52,501.36,0,1243.37,2767.51,0
2,185008,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,960,Noviembre,,,0,,,,,,,,,,,,Ninguno,No,No,15000,0,0,2700,3760.2,0,0,676.84,3083.36,0
2,185020,0,01,Trabajo principal,Actividades agrícolas,Sí,,50000,0,No,,,,,5300,Junio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,56000,0,0,15500,14038.08,0,0,3885.54,10152.54,0
2,185021,0,01,Trabajo principal,Actividades agrícolas,Sí,,60000,0,No,,,,,0,,,,5,5,0,0,,,0,,,5,5,0,Ninguno,No,No,0,0,0,30100,0,0,0,7545.47,0,7545.47
2,185022,0,01,Trabajo secundario,Actividades agrícolas,Sí,,25000,0,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,40000,500,0,36200,10027.2,125.34,0,9074.620000000001,1077.92,0
2,185027,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1600,Junio,,,2,2,0,1,1,0,0,,,1,1,0,Ninguno,No,No,12000,240,0,5600,3008.16,60.16,0,1403.81,1664.52,0
2,185028,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,3000,Junio,,,5,5,0,0,,,1,1,0,4,4,0,Ninguno,No,No,15000,120,0,8100,3760.2,30.08,0,2030.51,1759.77,0
2,185030,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,2000,No,,,,,0,,,,3,1,2,0,,,1,0,1,2,1,1,Ninguno,No,No,10000,2000,0,10670,2506.8,501.36,0,2674.76,333.4,0
2,185031,0,01,Trabajo principal,Actividades agrícolas,Sí,,15000,0,No,,,,,0,,,,3,2,1,1,1,0,2,1,1,0,,,Ninguno,No,No,36000,120,0,64700,9024.48,30.08,0,16219,0,7164.43
2,185033,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,4000,Junio,,,3,2,1,2,2,0,1,0,1,0,,,Ninguno,No,No,2000,0,200,28460,501.36,0,50.14,7134.35,0,6582.86
2,186008,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,3200,0,0,0,802.18,0,802.18
2,186008,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,25200,101200,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,88800,1500,0,41314,22260.38,376.02,0,10356.59,12279.81,0
2,186017,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,2200,300,0,1520,551.5,75.2,0,381.03,245.67,0
2,186020,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,Sí,0,0,1200,0,5000,Febrero,,,10,10,0,10,10,0,0,,,0,,,Ninguno,No,No,88200,7000,0,51050,22109.98,1754.76,0,12797.21,11067.52,0
