proyecto,folioviv,foliohog,numren,fecha_nac,selecc
2,2701572712,1,04,10010000,2
2,2701572712,1,02,10010000,2
2,2701572712,1,01,23050000,2
2,2701572712,1,05,06010000,2
2,2701572713,1,02,15100000,2
2,2701572713,1,01,20080000,1
2,2701572714,1,01,20010000,1
2,2701572715,1,02,14100000,2
2,2701572715,1,01,25040000,1
2,2701572801,1,01,24030000,2
2,2701572801,1,04,12120000,2
2,2701572801,1,07,20110000,1
2,2701572801,1,05,23100000,2
2,2701572801,1,03,26010000,2
2,2701572801,1,02,24060000,2
2,2701572802,1,03,24110000,1
2,2701572802,1,02,23090000,2
2,2701572802,1,01,14070000,2
2,2701572802,1,04,12050000,2
2,2701572803,1,02,25020000,1
2,2701572803,1,01,07090000,2
2,2701572804,1,02,10030000,2
2,2701572804,1,01,12010000,1
2,2701572805,1,02,14020000,1
2,2701572805,1,03,09030000,2
2,2701572805,1,01,28100000,2
2,2701573306,1,03,11030000,2
2,2701573306,1,02,10030000,1
2,2701573306,1,01,14050000,2
2,2701573307,1,01,28120000,1
2,2701573308,1,04,17080000,2
2,2701573308,1,02,16100000,1
2,2701573308,1,03,26080000,2
2,2701573308,1,01,20060000,2
2,2701573308,1,05,20040000,2
2,2701573309,1,02,24060000,2
2,2701573309,1,01,01010000,1
2,2701573310,1,01,08080000,1
2,2701573411,1,02,02090000,2
2,2701573411,1,01,24120000,1
2,2701573412,1,01,16120000,1
2,2701573413,1,01,05080000,2
2,2701573413,1,02,04050000,1
2,2701573413,1,04,18090000,2
2,2701573414,1,02,15080000,1
2,2701573414,1,01,30080000,2
2,2701573415,1,04,23050000,2
2,2701573415,1,01,03050000,1
2,2701573415,1,03,08070000,2
2,2701573415,1,02,30080000,2
2,2701573501,1,01,08080000,2
2,2701573501,1,02,06020000,1
2,2701573503,1,01,24060000,2
2,2701573503,1,02,01100000,1
2,2701573504,1,05,24060000,2
2,2701573504,1,04,07100000,1
2,2701573504,1,02,09070000,2
2,2701573504,1,01,05050000,2
2,2701573504,1,03,15100000,2
2,2701573505,1,02,05030000,2
2,2701573505,1,01,23110000,1
2,2701573916,1,03,13120000,1
2,2701573916,1,04,21070000,2
2,2701573916,1,05,16040000,2
2,2701573916,1,06,02050000,2
2,2701573916,1,02,05110000,2
2,2701573916,1,01,24060000,2
2,2701573917,1,02,25010000,1
2,2701573917,1,01,04110000,2
2,2701573918,1,01,10060000,2
2,2701573918,1,02,21120000,1
2,2701573919,1,02,30010000,2
2,2701573919,1,01,13120000,1
2,2701573920,1,01,29030000,1
2,2701593112,1,04,28110000,2
2,2701593112,1,02,27110000,1
2,2701593112,1,03,16030000,2
2,2701593112,1,01,05080000,2
2,2701593113,1,05,18080000,2
2,2701593113,1,03,22080000,1
2,2701593113,1,04,17030000,2
2,2701593113,1,01,04010000,2
2,2701593113,1,02,06020000,2
2,2701593114,1,03,10050000,2
2,2701593114,1,02,02010000,1
2,2701593114,1,01,05080000,2
2,2701593115,1,01,08070000,2
2,2701593115,1,02,04020000,1
2,2701593601,1,04,26110000,1
2,2701593601,1,03,26050000,2
2,2701593601,1,02,01060000,2
2,2701593601,1,05,01100000,2
2,2701593601,1,01,03040000,2
2,2701593602,1,02,28060000,2
2,2701593602,1,01,15040000,1
2,2701593603,1,01,24120000,1
2,2701593603,1,02,19030000,2
2,2701593603,1,04,15010000,2
2,2701593603,1,03,16010000,2
2,2701593604,1,01,21070000,1
2,2701593604,1,02,10080000,2
2,2701593605,1,02,28030000,1
2,2701593605,1,01,21070000,2
2,2701593605,1,03,10060000,2
2,2701593716,1,01,30080000,1
2,2701593717,1,02,19080000,2
2,2701593717,1,01,15030000,1
2,2701593718,1,01,21090000,1
2,2701593806,1,01,10120000,1
2,2701593807,1,01,26120000,2
2,2701593807,1,02,02120000,1
2,2701593807,1,04,07120000,2
2,2701593807,1,03,08020000,2
2,2701593808,1,01,10080000,2
2,2701593808,1,02,15040000,1
2,2701593809,1,02,30110000,1
2,2701593809,1,01,03010000,2
2,2701593810,1,01,31070000,1
2,2701593810,1,02,19090000,2
2,2701607201,1,02,04120000,1
2,2701607201,1,01,22120000,2
2,2701607202,1,01,30070000,2
2,2701607202,1,02,05020000,1
2,2701607203,1,01,01100000,1
2,2701607203,1,04,31080000,2
2,2701607203,1,03,23080000,2
2,2701607203,1,02,14020000,2
2,2701607204,1,02,30090000,1
2,2701607204,1,01,14020000,2
2,2701607204,1,03,18030000,2
2,2701607205,1,02,06050000,2
2,2701607205,1,03,30090000,1
2,2701607205,1,01,06070000,2
2,2701607311,1,02,07070000,2
2,2701607311,1,01,04020000,1
2,2701607311,1,03,09020000,2
2,2701607312,1,01,18010000,2
2,2701607312,1,02,14050000,2
2,2701607312,1,03,03100000,1
2,2701607313,1,01,29010000,1
2,2701607313,1,03,10040000,2
2,2701607313,1,02,10090000,2
2,2701607314,1,02,16060000,2
2,2701607314,1,01,02050000,1
2,2701607315,1,01,20110000,1
2,2701607416,1,03,01060000,2
2,2701607416,1,01,14100000,1
2,2701607416,1,02,11060000,2
2,2701607417,1,02,30080000,2
2,2701607417,1,01,25020000,1
2,2701607418,1,02,30120000,2
2,2701607418,1,01,06100000,1
2,2701607419,1,02,16080000,2
2,2701607419,1,01,30080000,2
2,2701607419,1,03,20030000,1
2,2701607420,1,01,08080000,2
2,2701607420,1,02,01120000,1
2,2701607506,1,03,16100000,1
2,2701607506,1,02,30050000,2
2,2701607506,1,01,25120000,2
2,2701607507,1,01,30040000,2
2,2701607507,1,02,10030000,1
2,2701607508,1,02,17120000,1
2,2701607508,1,03,09070000,2
2,2701607508,1,01,25030000,2
2,2701607509,1,01,12110000,1
2,2701607509,1,02,03080000,2
2,2701607510,1,02,02030000,1
2,2701607510,1,01,02080000,2
2,2701611116,1,01,15080000,2
2,2701611116,1,02,06040000,1
2,2701611117,1,02,03040000,2
2,2701611117,1,01,10010000,1
2,2701611118,1,01,16060000,2
2,2701611118,1,02,20030000,1
2,2701611119,1,01,21060000,2
2,2701611119,1,02,27100000,1
2,2701611120,1,02,17060000,2
2,2701611120,1,01,27010000,1
2,2701611606,1,05,03030000,2
2,2701611606,1,04,07020000,1
2,2701611606,1,03,09060000,2
2,2701611606,1,01,10080000,2
2,2701611606,1,02,27030000,2
2,2701611607,1,01,23050000,2
2,2701611607,1,02,25110000,1
2,2701611608,1,01,19060000,1
2,2701611608,1,02,28070000,2
2,2701611609,1,01,23110000,1
2,2701611609,1,02,31080000,2
2,2701611610,1,01,10010000,1
2,2701611610,1,02,26090000,2
2,2701611811,1,02,14010000,1
2,2701611811,1,01,03050000,2
2,2701611811,1,03,18080000,2
2,2701611812,1,01,11070000,1
2,2701611812,2,02,03020000,1
2,2701611812,2,01,22070000,2
2,2701611813,1,04,02080000,2
2,2701611813,1,02,15120000,1
2,2701611813,1,03,02050000,2
2,2701611813,1,01,15090000,2
2,2701611813,1,05,18080000,2
2,2701611814,1,02,04100000,2
2,2701611814,1,03,28100000,2
2,2701611814,1,01,28120000,1
2,2701611815,1,02,13050000,1
2,2701611815,1,01,12060000,2
2,2701611901,1,01,05090000,2
2,2701611901,1,02,13070000,1
2,2701611902,1,01,29090000,2
2,2701611902,1,02,21030000,1
2,2701611903,1,02,04050000,1
2,2701611903,1,01,04110000,2
2,2701611904,1,02,02100000,2
2,2701611904,1,01,16090000,1
2,2701611905,1,02,18050000,1
2,2701611905,1,01,07100000,2
2,2701711206,1,01,09020000,1
2,2701711207,1,01,06100000,1
2,2701711207,1,02,12080000,2
2,2701711207,1,03,04050000,2
2,2701711208,1,01,26060000,2
2,2701711208,1,02,01060000,1
2,2701711209,1,03,09120000,1
2,2701711209,1,01,23050000,2
2,2701711209,1,02,24020000,2
2,2701711317,1,01,17030000,1
2,2701711319,1,01,30030000,1
2,2701711320,1,01,28030000,2
2,2701711320,1,02,01030000,1
2,2701711511,1,01,21120000,1
2,2701711511,1,02,06020000,2
2,2701711512,1,01,09110000,1
2,2701711514,1,01,02110000,1
2,2701711514,1,02,08080000,2
2,2701711515,1,01,30030000,1
2,2701711701,1,02,27010000,1
2,2701711701,1,03,21080000,2
2,2701711701,1,01,12060000,2
2,2701711702,1,02,23050000,1
2,2701711702,1,01,20070000,2
2,2701711703,1,02,05030000,1
2,2701711703,1,01,05070000,2
2,2701711704,1,01,21100000,1
2,2701711704,1,02,10080000,2
2,2701711705,1,01,06030000,2
2,2701711705,1,02,09020000,1
2,2701782401,1,01,19080000,2
2,2701782401,1,02,23030000,1
2,2701782402,1,02,09030000,2
2,2701782402,1,01,19110000,1
2,2701782403,1,01,24070000,2
2,2701782403,1,02,16060000,1
2,2701782404,1,03,14100000,1
2,2701782404,1,01,10010000,2
2,2701782404,1,02,26050000,2
2,2701782611,1,01,14110000,1
2,2701782611,1,02,25060000,2
2,2701782612,1,01,29090000,1
2,2701782613,1,02,07080000,2
2,2701782613,1,01,02020000,1
2,2701782614,1,02,17110000,2
2,2701782614,1,01,12100000,1
2,2701782615,1,01,28040000,1
2,2701782615,1,02,09050000,2
2,2701782816,1,04,18110000,1
2,2701782816,1,03,04080000,2
2,2701782816,1,02,18090000,2
2,2701782816,1,01,16090000,2
2,2701782817,1,01,11080000,1
2,2701782817,1,02,05090000,2
2,2701782818,1,02,20010000,1
2,2701782818,1,01,14050000,2
2,2701782820,1,02,30080000,2
2,2701782820,1,01,03020000,1
2,2701782906,1,02,27090000,2
2,2701782906,1,01,25120000,1
2,2701782907,1,02,03080000,2
2,2701782907,1,01,25110000,1
2,2701782907,2,01,17030000,1
2,2701782907,2,02,20050000,2
2,2701782908,1,02,11080000,2
2,2701782908,1,01,14040000,1
2,2701782909,1,01,04050000,1
2,2701782910,1,01,02070000,1
2,2701782910,1,02,31100000,2
2,2701809101,1,01,15100000,2
2,2701809101,1,02,15090000,1
2,2701809102,1,01,08100000,1
2,2701809102,1,04,16070000,2
2,2701809102,1,03,16020000,2
2,2701809102,1,02,25070000,2
2,2701809103,1,02,04050000,2
2,2701809103,1,01,23090000,1
2,2701809104,1,01,01120000,1
2,2701809105,1,04,11060000,2
2,2701809105,1,03,14080000,2
2,2701809105,1,01,17090000,1
2,2701809105,1,02,01040000,2
2,2701809211,1,02,11030000,1
2,2701809211,1,01,19050000,2
2,2701809213,1,02,12080000,2
2,2701809213,1,01,04110000,1
2,2701809214,1,01,24090000,1
2,2701809214,1,02,12100000,2
2,2701809215,1,02,13030000,2
2,2701809215,1,01,21020000,1
2,2701809516,1,01,10030000,1
2,2701809516,1,02,14040000,2
2,2701809517,1,01,26070000,2
2,2701809517,1,02,16110000,1
2,2701809518,1,01,24070000,2
2,2701809518,1,02,14020000,1
2,2701809519,1,02,27030000,1
2,2701809519,1,01,21040000,2
2,2701809520,1,01,23070000,2
2,2701809520,1,02,14020000,1
2,2701809706,1,02,11050000,2
2,2701809706,1,01,21030000,1
2,2701809707,1,03,23010000,1
2,2701809707,1,02,14020000,2
2,2701809707,1,01,23050000,2
2,2701809708,1,01,19030000,2
2,2701809708,1,02,01110000,1
2,2701809708,1,03,29040000,2
2,2701809710,1,01,15040000,1
2,2701905301,1,03,05100000,1
2,2701905301,1,01,14020000,2
2,2701905301,1,02,18100000,2
2,2701905302,1,03,09120000,1
2,2701905302,1,02,03100000,2
2,2701905302,1,01,06080000,2
2,2701905303,1,01,01010000,1
2,2701905303,1,02,16050000,2
2,2701905304,1,02,24060000,2
2,2701905304,1,03,25080000,2
2,2701905304,1,01,16060000,1
2,2701905305,1,01,14030000,2
2,2701905305,1,06,24060000,2
2,2701905305,1,02,28080000,2
2,2701905305,1,05,11110000,1
2,2701905305,1,04,28060000,2
2,2701905305,1,03,02010000,2
2,2701905407,1,01,09090000,2
2,2701905407,1,02,06040000,1
2,2701905408,1,03,19110000,2
2,2701905408,1,02,05120000,2
2,2701905408,1,01,09100000,1
2,2701905409,1,01,27030000,2
2,2701905409,1,02,27020000,1
2,2701905410,1,03,10080000,2
2,2701905410,1,02,15040000,1
2,2701905410,1,01,17100000,2
2,2701905410,1,04,03090000,2
2,2701905617,1,07,09040000,2
2,2701905617,1,06,21080000,2
2,2701905617,1,08,07100000,2
2,2701905617,1,09,23030000,2
2,2701905617,1,01,27060000,2
2,2701905617,1,02,16070000,2
2,2701905617,1,03,05070000,2
2,2701905617,1,05,19030000,2
2,2701905617,1,04,12100000,1
2,2701905618,1,02,06010000,2
2,2701905618,1,03,29040000,2
2,2701905618,1,01,24100000,1
2,2701905619,1,01,26090000,1
2,2701905620,1,02,05070000,2
2,2701905620,1,01,19120000,1
2,2701905620,1,04,19050000,2
2,2701905620,1,03,04100000,2
2,2701905911,1,01,12120000,1
2,2701905911,1,02,22030000,2
2,2701905911,1,03,29090000,2
2,2701905911,2,01,21080000,1
2,2701905911,2,02,15100000,2
2,2701905912,1,02,22050000,2
2,2701905912,1,01,13040000,1
2,2701905913,1,01,05080000,2
2,2701905913,1,03,08070000,2
2,2701905913,1,02,27010000,1
2,2701905914,1,05,20030000,2
2,2701905914,1,01,26110000,1
2,2701905914,1,03,14020000,2
2,2701905914,1,04,29030000,2
2,2701905914,1,02,20040000,2
2,2701905915,1,02,30120000,1
2,2701905915,1,01,30040000,2
2,2701963401,1,01,05040000,1
2,2701963402,1,01,02080000,1
2,2701963402,1,02,16080000,2
2,2701963403,1,02,03030000,2
2,2701963403,1,01,02120000,1
2,2701963403,1,03,17050000,2
2,2701963404,1,01,11110000,1
2,2701963404,1,02,04010000,2
2,2701963405,1,01,07110000,2
2,2701963405,1,03,16100000,1
2,2701963405,1,02,09030000,2
2,2701981106,1,02,19060000,2
2,2701981106,1,06,23110000,1
2,2701981106,1,01,08050000,2
2,2701981107,1,02,25030000,2
2,2701981107,1,01,08040000,2
2,2701981107,1,03,07030000,1
2,2701981108,1,01,27100000,1
2,2701981108,1,05,15060000,2
2,2701981108,1,04,21110000,2
2,2701981108,1,02,03110000,2
2,2701981108,2,02,25050000,2
2,2701981108,2,01,28040000,1
2,2701981109,1,02,30030000,2
2,2701981109,1,01,12110000,1
2,2701981110,1,03,07020000,2
2,2701981110,1,01,12060000,2
2,2701981110,1,02,15050000,1
2,2701981216,1,01,04100000,1
2,2701981216,1,02,25050000,2
2,2701981217,1,01,01120000,1
2,2701981217,1,02,04090000,2
2,2701981218,1,03,12060000,2
2,2701981218,1,02,22070000,2
2,2701981218,1,01,24010000,1
2,2701981219,1,01,04030000,2
2,2701981219,1,03,06070000,2
2,2701981219,1,02,07010000,1
2,2701981219,1,04,27030000,2
2,2701981220,1,01,21100000,1
2,2701981220,1,02,08060000,2
2,2701981220,2,02,04110000,1
2,2701981220,2,01,12080000,2
2,2701981711,1,02,13120000,1
2,2701981711,1,01,06100000,2
2,2701981712,1,01,22080000,2
2,2701981712,1,04,21100000,1
2,2701981712,1,02,06100000,2
2,2701981712,1,03,31070000,2
2,2701981713,1,02,05010000,2
2,2701981713,1,03,13110000,2
2,2701981713,1,05,13110000,2
2,2701981713,1,01,16110000,2
2,2701981713,1,04,02110000,1
2,2701981714,1,01,26030000,2
2,2701981714,1,03,12120000,1
2,2701981714,1,02,26050000,2
2,2701981715,1,01,14010000,1
2,2701981715,1,02,28040000,2
2,2701981801,1,01,08020000,1
2,2701981801,1,02,22020000,2
2,2701981802,1,02,20110000,1
2,2701981802,1,01,03060000,2
2,2701981803,1,02,01090000,2
2,2701981803,1,03,01120000,1
2,2701981803,1,01,15060000,2
2,2701981804,1,02,11090000,2
2,2701981804,1,03,08090000,1
2,2701981804,1,01,17090000,2
2,2702012901,1,01,18040000,1
2,2702012901,1,02,31050000,2
2,2702012901,2,02,03080000,1
2,2702012901,2,01,09110000,2
2,2702012902,1,02,27090000,1
2,2702012902,1,01,09110000,2
2,2702012903,1,01,08010000,1
2,2702012903,1,02,19100000,2
2,2702012904,1,02,07090000,2
2,2702012904,1,01,30070000,1
2,2702012905,1,01,18100000,2
2,2702012905,1,02,20110000,1
2,2702014601,1,01,12070000,1
2,2702014602,1,03,25120000,1
2,2702014602,1,01,13090000,2
2,2702014602,1,02,03020000,2
2,2702014604,1,01,03100000,2
2,2702014604,1,02,18050000,1
2,2702014605,1,01,21030000,2
2,2702014605,1,02,13100000,1
2,2702064306,1,02,18020000,1
2,2702064306,1,01,29070000,2
2,2702064307,1,02,09120000,1
2,2702064307,1,01,13030000,2
2,2702064308,1,01,28080000,2
2,2702064308,1,02,17040000,1
2,2702064309,1,06,26100000,1
2,2702064309,1,01,05020000,2
2,2702064309,1,05,30060000,2
2,2702064309,1,04,21020000,2
2,2702064309,1,03,12120000,2
2,2702064309,1,02,09070000,2
2,2702064310,1,01,01120000,1
2,2702064310,1,02,01040000,2
2,2702064411,1,02,15080000,2
2,2702064411,1,01,14040000,1
2,2702064412,1,01,26090000,1
2,2702064412,1,03,15030000,2
2,2702064412,1,05,18090000,2
2,2702064412,1,02,28020000,2
2,2702064413,1,02,22120000,1
2,2702064413,1,01,01090000,2
2,2702064414,1,01,15110000,1
2,2702064414,1,02,29060000,2
2,2702064415,1,01,22050000,1
2,2702064415,1,02,26050000,2
2,2702064501,1,02,23070000,2
2,2702064501,1,01,17110000,1
2,2702064502,1,03,02090000,2
2,2702064502,1,02,12020000,2
2,2702064502,1,01,27010000,1
2,2702064503,1,04,29070000,2
2,2702064503,1,03,26080000,2
2,2702064503,1,02,19100000,1
2,2702064503,1,01,01040000,2
2,2702064504,1,03,31070000,2
2,2702064504,1,02,06030000,2
2,2702064504,1,01,26100000,1
2,2702064505,1,01,07030000,2
2,2702064505,1,02,03110000,1
2,2702064916,1,01,28120000,1
2,2702064916,1,02,17030000,2
2,2702064916,1,03,20090000,2
2,2702064917,1,04,27010000,2
2,2702064917,1,03,30090000,2
2,2702064917,1,01,22020000,2
2,2702064917,1,02,25120000,1
2,2702064918,1,02,13060000,1
2,2702064918,1,01,06090000,2
2,2702064919,1,03,07081998,2
2,2702064919,1,02,15081992,2
2,2702064919,1,01,20071969,1
2,2702064920,1,01,05061982,1
2,2702087111,1,02,25120000,1
2,2702087111,1,01,03050000,2
2,2702087112,1,01,26040000,1
2,2702087113,1,02,22120000,2
2,2702087113,1,05,03050000,2
2,2702087113,1,01,01110000,1
2,2702087113,1,03,06060000,2
2,2702087113,1,07,05040000,2
2,2702087113,1,04,10030000,2
2,2702087113,1,06,19050000,2
2,2702087114,1,02,08020000,1
2,2702087114,1,03,05080000,2
2,2702087114,1,04,14030000,2
2,2702087114,1,01,24040000,2
2,2702087115,1,02,13070000,2
2,2702087115,1,03,12070000,2
2,2702087115,1,04,19050000,2
2,2702087115,1,01,24080000,1
2,2702087601,1,01,09120000,2
2,2702087601,1,02,20110000,1
2,2702087602,1,01,17080000,1
2,2702087602,1,02,12090000,2
2,2702087603,1,02,13060000,2
2,2702087603,1,01,03030000,1
2,2702087603,2,01,08010000,1
2,2702087603,2,02,12080000,2
2,2702087604,1,01,20100000,1
2,2702087605,1,01,24120000,1
2,2702087605,1,02,07050000,2
2,2702087716,1,02,14120000,2
2,2702087716,1,01,06120000,1
2,2702087717,1,01,27090000,2
2,2702087717,1,03,14030000,1
2,2702087717,1,02,21060000,2
2,2702087718,1,02,22030000,1
2,2702087718,1,01,25070000,2
2,2702087719,1,03,03050000,1
2,2702087719,1,02,24080000,2
2,2702087719,1,04,13090000,2
2,2702087719,1,01,29060000,2
2,2702087720,1,01,27020000,1
2,2702087806,1,01,28100000,2
2,2702087806,1,02,11090000,2
2,2702087806,1,03,20080000,1
2,2702087807,1,03,18050000,1
2,2702087807,1,02,16080000,2
2,2702087807,1,01,31050000,2
2,2702087808,1,01,05050000,1
2,2702087809,1,01,12120000,1
2,2702087809,1,02,14080000,2
2,2702087810,1,01,31120000,1
2,2702087810,1,02,27040000,2
2,2702099801,1,02,23010000,2
2,2702099801,1,01,25030000,1
2,2702099802,1,05,10030000,2
2,2702099802,1,01,11040000,2
2,2702099802,1,02,14060000,2
2,2702099802,1,03,09020000,1
2,2702099802,1,04,03090000,2
2,2702099803,1,01,10030000,1
2,2702099803,1,02,15100000,2
2,2702099803,1,03,02050000,2
2,2702099804,1,02,30080000,1
2,2702099804,1,01,16100000,2
2,2702099805,1,01,16010000,1
2,2702129101,1,01,10020000,2
2,2702129101,1,05,11050000,2
2,2702129101,1,04,28120000,2
2,2702129101,1,02,05100000,1
2,2702129101,1,03,30040000,2
2,2702129105,1,01,26030000,1
2,2702129105,1,03,23040000,2
2,2702129105,1,02,01080000,2
2,2702145701,1,05,13070000,2
2,2702145701,1,04,21070000,2
2,2702145701,1,03,06120000,1
2,2702145701,1,02,27090000,2
2,2702145701,1,01,01010000,2
2,2702145701,1,06,13070000,2
2,2702145702,1,01,11081936,2
2,2702145702,1,02,15081955,2
2,2702145702,1,03,04081983,2
2,2702145702,1,04,08091984,2
2,2702145702,1,06,01111986,2
2,2702145702,1,05,02111985,1
2,2702145703,1,02,30110000,2
2,2702145703,1,03,07090000,2
2,2702145703,1,07,15080000,2
2,2702145703,1,06,06060000,2
2,2702145703,1,05,24100000,1
2,2702145703,1,01,13020000,2
2,2702145703,1,04,19120000,2
2,2702145703,2,01,18020000,1
2,2702145704,1,02,25051975,1
2,2702145704,1,01,13061967,2
2,2702145704,1,03,06091995,2
2,2702145705,1,01,25061980,1
2,2702145705,1,02,08071979,2
2,2702147201,1,02,18040000,1
2,2702147201,1,01,16060000,2
2,2702147202,1,02,11070000,2
2,2702147202,1,01,27110000,1
2,2702147203,1,01,08010000,1
2,2702147203,1,02,14020000,2
2,2702147204,1,01,29020000,2
2,2702147204,1,03,12010000,2
2,2702147204,1,04,31080000,2
2,2702147204,1,05,08070000,2
2,2702147204,1,06,02110000,1
2,2702147204,1,02,02010000,2
2,2702147205,1,01,28060000,2
2,2702147205,1,02,30080000,2
2,2702147205,1,03,26020000,2
2,2702147205,1,04,13100000,1
2,2702156501,1,01,04100000,1
2,2702156502,1,02,22100000,1
2,2702156502,1,01,18110000,2
2,2702156503,1,01,13020000,1
2,2702156503,1,02,27020000,2
2,2702156504,1,01,04120000,1
2,2702156504,1,02,23060000,2
2,2702156505,1,01,30080000,1
2,2702183201,1,01,13100000,1
2,2702183201,1,02,26100000,2
2,2702183202,1,01,13110000,1
2,2702183203,1,04,28080000,2
2,2702183203,1,01,04030000,2
2,2702183203,1,03,09020000,2
2,2702183203,1,02,16120000,1
2,2702183204,1,02,16010000,2
2,2702183204,1,01,04060000,2
2,2702183204,1,03,26110000,1
2,2702183205,1,01,15040000,2
2,2702183205,1,04,18100000,1
2,2702183205,1,03,10060000,2
2,2702183205,1,02,14010000,2
2,2702183312,1,03,11070000,2
2,2702183312,1,01,28010000,2
2,2702183312,1,04,03110000,1
2,2702183312,1,02,04050000,2
2,2702183313,1,02,10110000,1
2,2702183313,1,01,02010000,2
2,2702183314,1,01,21070000,2
2,2702183314,1,02,10020000,1
2,2702183315,1,01,07120000,1
2,2702183315,1,02,12080000,2
2,2702183417,1,01,16080000,2
2,2702183417,1,02,30110000,1
2,2702183418,1,02,01030000,1
2,2702183418,1,01,03070000,2
2,2702183420,1,02,19020000,1
2,2702183420,1,01,12030000,2
2,2702183506,1,01,29070000,2
2,2702183506,1,02,10060000,1
2,2702183509,1,02,25100000,1
2,2702183509,1,01,22050000,2
2,2702183510,1,01,06070000,2
2,2702183510,1,02,27050000,1
2,2702186117,1,01,26080000,1
2,2702186117,1,02,30110000,2
2,2702186117,1,03,19080000,2
2,2702186117,1,04,24110000,2
2,2702186118,1,02,16010000,2
2,2702186118,1,01,05110000,1
2,2702186119,1,01,10100000,1
2,2702186119,1,02,30050000,2
2,2702186120,1,01,21120000,1
2,2702186606,1,02,17060000,2
2,2702186606,1,01,10020000,1
2,2702186607,1,02,16120000,1
2,2702186607,1,01,10020000,2
2,2702186608,1,01,07050000,1
2,2702186608,1,02,09090000,2
2,2702186609,1,02,20090000,2
2,2702186609,1,01,28020000,1
2,2702186610,1,01,04030000,2
2,2702186610,1,02,25050000,2
2,2702186610,1,03,15100000,1
2,2702186610,1,04,01110000,2
2,2702186610,1,06,04060000,2
2,2702186610,1,05,20100000,2
2,2702186811,1,03,31070000,2
2,2702186811,1,02,10080000,2
2,2702186811,1,01,11120000,1
2,2702186812,1,01,06060000,2
2,2702186812,1,02,16120000,1
2,2702186813,1,03,30050000,2
2,2702186813,1,02,18050000,2
2,2702186813,1,01,16030000,1
2,2702186814,1,01,29070000,2
2,2702186814,1,03,08050000,2
2,2702186814,1,02,07030000,1
2,2702186815,1,05,02110000,1
2,2702186815,1,01,26070000,2
2,2702186901,1,01,13120000,1
2,2702186901,1,02,14060000,2
2,2702186902,1,01,01100000,1
2,2702186903,1,01,23030000,1
2,2702186903,1,02,30060000,2
2,2702186904,1,02,13010000,2
2,2702186904,1,01,10110000,1
2,2702186905,1,01,24050000,1
2,2702186905,1,03,25070000,2
2,2702186905,1,02,01060000,2
2,2702186905,1,04,10080000,2
2,2760004206,1,02,06080000,2
2,2760004206,1,01,29060000,1
2,2760004207,1,01,10120000,1
2,2760004207,1,03,03050000,2
2,2760004207,1,02,27010000,2
2,2760004209,1,01,25080000,2
2,2760004209,1,02,29100000,1
2,2760004209,1,03,28010000,2
2,2760004210,1,02,07010000,1
2,2760004210,1,01,05050000,2
2,2760004316,1,02,02060000,2
2,2760004316,1,03,19050000,2
2,2760004316,1,04,14040000,2
2,2760004316,1,01,30100000,1
2,2760004317,1,01,08080000,2
2,2760004317,1,02,29040000,1
2,2760004319,1,03,06110000,1
2,2760004319,1,02,29010000,2
2,2760004319,1,01,17050000,2
2,2760004320,1,03,02110000,1
2,2760004320,1,01,07090000,2
2,2760004320,1,02,13070000,2
2,2760004511,1,01,15050000,1
2,2760004512,1,01,10100000,1
2,2760004513,1,01,07020000,2
2,2760004513,1,02,01110000,1
2,2760004514,1,01,17080000,1
2,2760004515,1,01,01010000,2
2,2760004515,1,02,14080000,2
2,2760004515,1,03,05040000,2
2,2760004515,1,05,26120000,1
2,2760004515,1,04,23060000,2
2,2760004702,1,01,01060000,1
2,2760004703,1,04,05110000,1
2,2760004703,1,05,24050000,2
2,2760004703,1,06,28110000,2
2,2760004703,1,07,22010000,2
2,2760004703,1,02,10050000,2
2,2760004703,1,03,04100000,2
2,2760004703,1,01,03050000,2
2,2760004704,1,01,10110000,1
2,2760004705,1,01,23100000,1
2,2760004705,1,02,06031993,2
2,2760071401,1,01,19020000,1
2,2760071401,1,02,18030000,2
2,2760071403,1,01,16040000,1
2,2760071404,1,01,16030000,1
2,2760071405,1,01,14020000,1
2,2760071405,1,02,14060000,2
2,2760071611,1,02,13120000,1
2,2760071611,1,01,07040000,2
2,2760071612,1,02,27020000,1
2,2760071612,1,01,20050000,2
2,2760071613,1,01,04030000,1
2,2760071615,1,01,16040000,1
2,2760071615,1,04,23060000,2
2,2760071816,1,02,12020000,1
2,2760071816,1,01,26020000,2
2,2760071817,1,02,08070000,2
2,2760071817,1,01,02120000,1
2,2760071818,1,02,31050000,2
2,2760071818,1,01,24070000,2
2,2760071818,1,04,24010000,1
2,2760071818,1,05,05090000,2
2,2760071818,1,03,07100000,2
2,2760071819,1,01,06060000,1
2,2760071820,1,01,22020000,2
2,2760071820,1,02,16040000,2
2,2760071820,1,03,28010000,1
2,2760071906,1,01,29100000,1
2,2760071906,1,02,14080000,2
2,2760071907,1,01,19040000,1
2,2760071908,1,01,28050000,1
2,2760071908,1,02,19060000,2
2,2760071909,1,02,03080000,2
2,2760071909,1,01,21030000,1
2,2760124106,1,02,04030000,2
2,2760124106,1,01,27100000,1
2,2760124107,1,02,12080000,2
2,2760124107,1,01,17030000,1
2,2760124108,1,01,06040000,2
2,2760124108,1,02,29120000,1
2,2760124109,1,01,13030000,1
2,2760124109,1,02,15070000,2
2,2760124110,1,02,16040000,2
